FID,lon,lat
4465,113.91482,22.63903
4466,113.91384,22.63875
4467,113.91431,22.63837
4468,113.91966,22.64257
4469,113.92466,22.64294
4470,113.92419,22.642
4471,113.92852,22.64085
4472,113.92653,22.63939
4473,113.92548,22.64133
4474,113.92718,22.63801
4475,113.9336,22.64091
4476,113.93367,22.64112
4477,113.93391,22.64097
4478,113.93393,22.64173
4479,113.93097,22.64333
4480,113.9334,22.64077
4481,113.93361,22.64067
4482,113.93267,22.63729
4483,113.93086,22.63852
4484,113.92921,22.63652
4485,113.93029,22.63649
4486,113.81133,22.62799
4487,113.808,22.62662
4488,113.81001,22.6267
4489,113.80977,22.62665
4490,113.81248,22.62659
4491,113.81279,22.62646
4492,113.83091,22.63186
4493,113.83077,22.63229
4494,113.83055,22.63236
4495,113.83058,22.63258
4496,113.8308,22.6325
4497,113.83033,22.63264
4498,113.83039,22.63296
4499,113.83061,22.63288
4500,113.83017,22.63304
4501,113.8302,22.63334
4502,113.83042,22.63326
4503,113.82995,22.6334
4504,113.83001,22.63372
4505,113.83023,22.63364
4506,113.83233,22.63398
4507,113.82246,22.63471
4508,113.82689,22.62845
4509,113.82874,22.62765
4510,113.82976,22.62975
4511,113.82341,22.63365
4512,113.82646,22.63171
4513,113.82699,22.63286
4514,113.82693,22.63391
4515,113.82586,22.63459
4516,113.82922,22.63447
4517,113.82965,22.63482
4518,113.82867,22.63554
4519,113.83635,22.62645
4520,113.83685,22.6263
4521,113.83629,22.62671
4522,113.83657,22.62668
4523,113.83413,22.62669
4524,113.83371,22.62732
4525,113.834,22.62782
4526,113.83732,22.62855
4527,113.83626,22.62905
4528,113.83438,22.62856
4529,113.83402,22.62881
4530,113.83439,22.62953
4531,113.84,22.62955
4532,113.84057,22.63001
4533,113.83339,22.62542
4534,113.83172,22.63058
4535,113.83197,22.63062
4536,113.83167,22.63082
4537,113.83191,22.63086
4538,113.83999,22.63054
4539,113.83434,22.63367
4540,113.83407,22.63366
4541,113.83379,22.63389
4542,113.83405,22.63396
4543,113.8343,22.63392
4544,113.8336,22.63408
4545,113.83386,22.63415
4546,113.8341,22.6342
4547,113.83341,22.63427
4548,113.83367,22.63434
4549,113.83391,22.63439
4550,113.83322,22.63446
4551,113.83348,22.63453
4552,113.83372,22.63458
4553,113.83303,22.63465
4554,113.83329,22.63472
4555,113.83353,22.63477
4556,113.83305,22.63486
4557,113.83329,22.63492
4558,113.83448,22.62978
4559,113.83462,22.6296
4560,113.8342,22.63125
4561,113.83557,22.63295
4562,113.83667,22.62994
4563,113.83693,22.63192
4564,113.8379,22.62658
4565,113.83696,22.62712
4566,113.83775,22.62734
4567,113.83835,22.6282
4568,113.83784,22.62905
4569,113.8379,22.63115
4570,113.83828,22.62972
4571,113.83898,22.63131
4572,113.8389,22.62727
4573,113.84041,22.6283
4574,113.83981,22.62773
4575,113.84061,22.629
4576,113.84049,22.63115
4577,113.84088,22.62737
4578,113.83941,22.6268
4579,113.83447,22.63279
4580,113.83246,22.63193
4581,113.83958,22.63325
4582,113.83828,22.63238
4583,113.84389,22.6262
4584,113.84409,22.62687
4585,113.84575,22.62826
4586,113.84878,22.62793
4587,113.84106,22.63182
4588,113.84095,22.63058
4589,113.8432,22.62791
4590,113.84244,22.62681
4591,113.84466,22.63038
4592,113.84555,22.63147
4593,113.84038,22.63419
4594,113.84274,22.63174
4595,113.84385,22.63215
4596,113.84206,22.63251
4597,113.84301,22.63383
4598,113.84576,22.63362
4599,113.84464,22.63438
4600,113.84509,22.63529
4601,113.8461,22.63562
4602,113.84569,22.63471
4603,113.84679,22.63341
4604,113.84672,22.6349
4605,113.85127,22.63094
4606,113.85433,22.62553
4607,113.85656,22.62605
4608,113.85446,22.63012
4609,113.85637,22.62869
4610,113.8574,22.63083
4611,113.85863,22.63148
4612,113.85732,22.63204
4613,113.86008,22.62753
4614,113.87014,22.63168
4615,113.86156,22.62627
4616,113.8616,22.63134
4617,113.86189,22.63077
4618,113.8613,22.63053
4619,113.86166,22.62927
4620,113.86247,22.62683
4621,113.86175,22.62753
4622,113.86238,22.63134
4623,113.86324,22.63134
4624,113.86242,22.6302
4625,113.86293,22.63079
4626,113.86399,22.63044
4627,113.86112,22.63188
4628,113.86049,22.63248
4629,113.86113,22.63292
4630,113.86284,22.63329
4631,113.86199,22.63248
4632,113.86284,22.63191
4633,113.86322,22.63248
4634,113.86437,22.63315
4635,113.8636,22.63191
4636,113.8636,22.63348
4637,113.8674,22.62693
4638,113.92842,22.63312
4639,113.81034,22.61684
4640,113.81045,22.61721
4641,113.81066,22.61712
4642,113.81015,22.61722
4643,113.81026,22.61759
4644,113.8105,22.61754
4645,113.80995,22.61756
4646,113.80998,22.61787
4647,113.81028,22.6179
4648,113.80974,22.61792
4649,113.80978,22.61826
4650,113.81008,22.61824
4651,113.80955,22.6183
4652,113.80959,22.61864
4653,113.80989,22.61862
4654,113.80934,22.61868
4655,113.8094,22.61902
4656,113.8097,22.619
4657,113.80915,22.61906
4658,113.80921,22.61931
4659,113.80948,22.61928
4660,113.80898,22.61935
4661,113.80902,22.61959
4662,113.80932,22.61957
4663,113.80879,22.61964
4664,113.80883,22.61997
4665,113.80913,22.61996
4666,113.80863,22.61997
4667,113.80874,22.62025
4668,113.80894,22.62026
4669,113.81233,22.62054
4670,113.81231,22.62087
4671,113.80817,22.62067
4672,113.80807,22.6214
4673,113.80783,22.62154
4674,113.80699,22.62134
4675,113.80764,22.62173
4676,113.80793,22.62182
4677,113.80819,22.62169
4678,113.8117,22.62208
4679,113.81206,22.62216
4680,113.81231,22.6224
4681,113.81178,22.62246
4682,113.81212,22.62249
4683,113.81221,22.62278
4684,113.81231,22.62306
4685,113.812,22.62287
4686,113.81212,22.62316
4687,113.81231,22.62325
4688,113.8071,22.62258
4689,113.81209,22.62336
4690,113.81231,22.62344
4691,113.81235,22.62368
4692,113.80664,22.62363
4693,113.81001,22.62319
4694,113.81235,22.62397
4695,113.81241,22.62427
4696,113.81004,22.62155
4697,113.80842,22.62121
4698,113.80872,22.62068
4699,113.8101,22.62592
4700,113.80841,22.62468
4701,113.81127,22.62606
4702,113.81206,22.62107
4703,113.81197,22.62162
4704,113.81224,22.6212
4705,113.80621,22.62433
4706,113.80624,22.62539
4707,113.80595,22.62549
4708,113.80667,22.6195
4709,113.81412,22.61754
4710,113.81383,22.61868
4711,113.81462,22.61797
4712,113.81353,22.61868
4713,113.81364,22.61906
4714,113.81394,22.61907
4715,113.81334,22.61906
4716,113.81345,22.61944
4717,113.81375,22.61945
4718,113.81315,22.61944
4719,113.81326,22.61983
4720,113.81356,22.61983
4721,113.81296,22.61982
4722,113.81307,22.62021
4723,113.81337,22.62021
4724,113.81276,22.62024
4725,113.81269,22.62054
4726,113.81292,22.62069
4727,113.81321,22.62059
4728,113.81254,22.62073
4729,113.8124,22.62097
4730,113.81258,22.62122
4731,113.81297,22.62106
4732,113.81255,22.62186
4733,113.81254,22.62254
4734,113.81254,22.62282
4735,113.81367,22.62308
4736,113.81269,22.6235
4737,113.81259,22.62387
4738,113.81273,22.62387
4739,113.81269,22.62411
4740,113.81313,22.62417
4741,113.81282,22.6245
4742,113.81307,22.62468
4743,113.81331,22.62482
4744,113.81385,22.62461
4745,113.81298,22.62502
4746,113.81321,22.62539
4747,113.8134,22.6252
4748,113.81285,22.62561
4749,113.81278,22.62601
4750,113.8132,22.62584
4751,113.81246,22.6261
4752,113.83193,22.61755
4753,113.83077,22.61764
4754,113.83253,22.6188
4755,113.82983,22.61882
4756,113.82848,22.62329
4757,113.82858,22.61703
4758,113.82803,22.6158
4759,113.83715,22.61707
4760,113.83648,22.61707
4761,113.83772,22.61716
4762,113.83623,22.61722
4763,113.83634,22.61749
4764,113.83655,22.61731
4765,113.83604,22.6176
4766,113.83648,22.61773
4767,113.837,22.61802
4768,113.83754,22.61761
4769,113.8361,22.61792
4770,113.83634,22.61798
4771,113.83753,22.61811
4772,113.83669,22.61937
4773,113.83828,22.6182
4774,113.83408,22.61863
4775,113.83562,22.61858
4776,113.83467,22.61925
4777,113.83458,22.61954
4778,113.83848,22.62036
4779,113.83634,22.62491
4780,113.83654,22.62431
4781,113.83544,22.62502
4782,113.83628,22.62538
4783,113.83572,22.62563
4784,113.8361,22.62582
4785,113.836,22.62592
4786,113.83539,22.62577
4787,113.83571,22.62604
4788,113.83569,22.62634
4789,113.836,22.62625
4790,113.83605,22.62649
4791,113.83522,22.62616
4792,113.83501,22.61988
4793,113.83447,22.6246
4794,113.83562,22.62421
4795,113.83579,22.62474
4796,113.83606,22.62485
4797,113.8357,22.62515
4798,113.83531,22.61748
4799,113.83542,22.6203
4800,113.83682,22.62049
4801,113.83604,22.6221
4802,113.8366,22.626
4803,113.83715,22.62529
4804,113.8368,22.61562
4805,113.83823,22.61687
4806,113.83827,22.61726
4807,113.83879,22.62616
4808,113.83937,22.62486
4809,113.83867,22.62531
4810,113.83906,22.61709
4811,113.83995,22.61707
4812,113.84045,22.626
4813,113.83906,22.62593
4814,113.83951,22.62519
4815,113.83942,22.62395
4816,113.83914,22.62296
4817,113.83923,22.61892
4818,113.8432,22.61764
4819,113.83946,22.61598
4820,113.83984,22.62413
4821,113.84068,22.62422
4822,113.84,22.6233
4823,113.8404,22.61748
4824,113.8398,22.6174
4825,113.83989,22.61796
4826,113.84098,22.61658
4827,113.83313,22.62353
4828,113.85028,22.62333
4829,113.85017,22.62392
4830,113.84478,22.62582
4831,113.84234,22.62488
4832,113.85019,22.61917
4833,113.84869,22.6196
4834,113.84971,22.61771
4835,113.85894,22.61658
4836,113.85779,22.61742
4837,113.8588,22.61749
4838,113.85925,22.61746
4839,113.85991,22.61767
4840,113.85902,22.6178
4841,113.85951,22.61773
4842,113.85968,22.61799
4843,113.85178,22.61833
4844,113.85249,22.62359
4845,113.85124,22.61692
4846,113.85742,22.62135
4847,113.85643,22.62131
4848,113.85677,22.61892
4849,113.85783,22.61993
4850,113.86073,22.62297
4851,113.85819,22.62221
4852,113.86082,22.62184
4853,113.85944,22.62211
4854,113.85994,22.62085
4855,113.85914,22.61954
4856,113.8602,22.62503
4857,113.86678,22.61714
4858,113.86655,22.61773
4859,113.87179,22.61675
4860,113.86632,22.61797
4861,113.86048,22.61786
4862,113.86008,22.61792
4863,113.86503,22.61811
4864,113.86484,22.61787
4865,113.86484,22.61821
4866,113.86025,22.61818
4867,113.86065,22.61811
4868,113.86065,22.6183
4869,113.86446,22.61741
4870,113.86452,22.61838
4871,113.86422,22.61854
4872,113.86417,22.61878
4873,113.86482,22.61886
4874,113.86398,22.61937
4875,113.86515,22.61919
4876,113.86406,22.62068
4877,113.86408,22.62154
4878,113.86425,22.62194
4879,113.86306,22.62149
4880,113.86208,22.62201
4881,113.86265,22.62554
4882,113.86191,22.62047
4883,113.86059,22.61907
4884,113.86031,22.6199
4885,113.86123,22.61733
4886,113.86239,22.62491
4887,113.86278,22.62598
4888,113.86512,22.62492
4889,113.86355,22.61744
4890,113.86371,22.6183
4891,113.86241,22.61863
4892,113.86688,22.62394
4893,113.865,22.62317
4894,113.87319,22.62152
4895,113.86806,22.62371
4896,113.87773,22.61783
4897,113.90784,22.62204
4898,113.90434,22.62228
4899,113.90104,22.62583
4900,113.91279,22.61804
4901,113.91897,22.61616
4902,113.92545,22.61818
4903,113.92316,22.6178
4904,113.92507,22.61685
4905,113.92127,22.61048
4906,113.9207,22.61098
4907,113.81003,22.60585
4908,113.81202,22.61364
4909,113.81193,22.61431
4910,113.81244,22.61401
4911,113.81129,22.6149
4912,113.81102,22.61588
4913,113.81166,22.61533
4914,113.81085,22.61613
4915,113.81083,22.61645
4916,113.81107,22.61631
4917,113.81056,22.61648
4918,113.81059,22.61678
4919,113.81086,22.61676
4920,113.81184,22.61228
4921,113.81009,22.61138
4922,113.81157,22.60859
4923,113.81168,22.61041
4924,113.80826,22.61247
4925,113.80585,22.61228
4926,113.80834,22.61451
4927,113.81018,22.61341
4928,113.81007,22.61553
4929,113.81693,22.61042
4930,113.81745,22.61164
4931,113.81768,22.61169
4932,113.81749,22.61188
4933,113.81773,22.61193
4934,113.81719,22.61196
4935,113.81312,22.61226
4936,113.81729,22.61242
4937,113.81756,22.6123
4938,113.81279,22.61232
4939,113.82063,22.61095
4940,113.81273,22.61269
4941,113.81686,22.61252
4942,113.81321,22.61264
4943,113.81288,22.61283
4944,113.81307,22.61288
4945,113.81692,22.61302
4946,113.81734,22.61292
4947,113.8125,22.61292
4948,113.81662,22.61303
4949,113.81245,22.61331
4950,113.8128,22.61318
4951,113.81677,22.61341
4952,113.81702,22.61335
4953,113.81643,22.61341
4954,113.81658,22.6138
4955,113.81687,22.61373
4956,113.81619,22.61389
4957,113.8146,22.61348
4958,113.81602,22.61426
4959,113.81626,22.61431
4960,113.81661,22.61418
4961,113.81582,22.61449
4962,113.81592,22.61488
4963,113.81628,22.61474
4964,113.81562,22.61487
4965,113.81545,22.61516
4966,113.81573,22.61526
4967,113.81603,22.61526
4968,113.81558,22.61546
4969,113.81588,22.61554
4970,113.81526,22.61545
4971,113.81539,22.61585
4972,113.81573,22.61583
4973,113.81505,22.61582
4974,113.81516,22.61621
4975,113.81549,22.61621
4976,113.81486,22.6162
4977,113.81502,22.6165
4978,113.8153,22.61649
4979,113.81469,22.61649
4980,113.81482,22.6168
4981,113.81516,22.61678
4982,113.81337,22.61113
4983,113.81385,22.61142
4984,113.81579,22.61072
4985,113.81331,22.60955
4986,113.81826,22.61207
4987,113.81809,22.61248
4988,113.82145,22.61269
4989,113.82179,22.61378
4990,113.83114,22.609
4991,113.82491,22.60961
4992,113.83009,22.61109
4993,113.82444,22.61272
4994,113.82726,22.61302
4995,113.82401,22.61322
4996,113.82444,22.61325
4997,113.82472,22.61362
4998,113.82479,22.61482
4999,113.838,22.60764
5000,113.83764,22.60795
5001,113.83672,22.60817
5002,113.83719,22.60813
5003,113.83753,22.60822
5004,113.83705,22.60841
5005,113.83738,22.60845
5006,113.83724,22.60869
5007,113.83172,22.60886
5008,113.8327,22.6092
5009,113.83889,22.60979
5010,113.83841,22.61081
5011,113.83477,22.61431
5012,113.83537,22.61432
5013,113.83467,22.6145
5014,113.8349,22.61463
5015,113.83529,22.61481
5016,113.83567,22.61473
5017,113.83496,22.61488
5018,113.83572,22.61497
5019,113.83538,22.61502
5020,113.83486,22.61507
5021,113.83505,22.61516
5022,113.83555,22.61533
5023,113.83591,22.61521
5024,113.83143,22.60839
5025,113.83193,22.60815
5026,113.83222,22.60863
5027,113.83259,22.6081
5028,113.83336,22.60778
5029,113.83393,22.6089
5030,113.83471,22.60956
5031,113.83392,22.60984
5032,113.83453,22.60836
5033,113.83498,22.60882
5034,113.83521,22.61051
5035,113.83502,22.61005
5036,113.83565,22.60953
5037,113.83562,22.60874
5038,113.83621,22.60845
5039,113.83631,22.60902
5040,113.83693,22.60888
5041,113.83816,22.60991
5042,113.8371,22.60938
5043,113.83787,22.60945
5044,113.83768,22.60893
5045,113.83884,22.61264
5046,113.83782,22.61219
5047,113.83795,22.60848
5048,113.83823,22.60892
5049,113.8385,22.60799
5050,113.83416,22.61429
5051,113.83429,22.61388
5052,113.83367,22.61388
5053,113.83424,22.61247
5054,113.83449,22.61478
5055,113.83458,22.61525
5056,113.83368,22.61472
5057,113.83459,22.61497
5058,113.83539,22.6159
5059,113.83586,22.61564
5060,113.83623,22.6149
5061,113.8366,22.61405
5062,113.8361,22.61459
5063,113.83781,22.61346
5064,113.83874,22.61448
5065,113.84084,22.61525
5066,113.8374,22.60756
5067,113.8367,22.60771
5068,113.8317,22.60771
5069,113.83243,22.60745
5070,113.84331,22.61284
5071,113.85088,22.61217
5072,113.85028,22.61354
5073,113.85197,22.61352
5074,113.84355,22.61215
5075,113.84172,22.61167
5076,113.84406,22.60978
5077,113.84346,22.61109
5078,113.84911,22.6131
5079,113.84849,22.61141
5080,113.84221,22.61595
5081,113.84169,22.61576
5082,113.84213,22.61498
5083,113.84551,22.61286
5084,113.84781,22.61389
5085,113.84763,22.61316
5086,113.85013,22.61658
5087,113.84951,22.6152
5088,113.84582,22.60851
5089,113.85542,22.61228
5090,113.85688,22.61501
5091,113.86,22.61477
5092,113.85826,22.61219
5093,113.85681,22.61233
5094,113.8582,22.61105
5095,113.85774,22.60998
5096,113.85881,22.61029
5097,113.85959,22.61073
5098,113.85986,22.60928
5099,113.85166,22.61624
5100,113.8571,22.60731
5101,113.85218,22.60769
5102,113.85295,22.60757
5103,113.86864,22.60917
5104,113.86887,22.60894
5105,113.86842,22.60929
5106,113.86862,22.60943
5107,113.86845,22.60964
5108,113.868,22.609
5109,113.86864,22.60993
5110,113.86888,22.61021
5111,113.86915,22.61042
5112,113.86958,22.6116
5113,113.86898,22.61056
5114,113.86922,22.61069
5115,113.86915,22.61188
5116,113.86603,22.61663
5117,113.86963,22.61483
5118,113.86238,22.61564
5119,113.86205,22.61598
5120,113.86348,22.61622
5121,113.86308,22.61626
5122,113.86189,22.61621
5123,113.86213,22.61626
5124,113.86396,22.61634
5125,113.86245,22.61628
5126,113.86274,22.61645
5127,113.86226,22.61651
5128,113.86384,22.61654
5129,113.86408,22.61659
5130,113.86355,22.61654
5131,113.86308,22.61654
5132,113.86332,22.61669
5133,113.86281,22.61683
5134,113.86351,22.61678
5135,113.86381,22.61681
5136,113.86138,22.60903
5137,113.86157,22.61624
5138,113.86181,22.61648
5139,113.86476,22.61598
5140,113.8647,22.61514
5141,113.86528,22.61565
5142,113.86475,22.61556
5143,113.87103,22.60868
5144,113.86914,22.60748
5145,113.86893,22.60745
5146,113.86541,22.60774
5147,113.86115,22.60656
5148,113.87019,22.61257
5149,113.86998,22.61259
5150,113.87036,22.61278
5151,113.86995,22.61281
5152,113.87017,22.61278
5153,113.87017,22.61297
5154,113.87036,22.61297
5155,113.8703,22.61321
5156,113.87059,22.61315
5157,113.87591,22.61401
5158,113.87988,22.61014
5159,113.87978,22.61421
5160,113.88001,22.61531
5161,113.87533,22.60264
5162,113.8834,22.61078
5163,113.88359,22.61088
5164,113.88282,22.61087
5165,113.88368,22.61112
5166,113.8824,22.61121
5167,113.88379,22.61188
5168,113.88514,22.61178
5169,113.88382,22.61254
5170,113.88297,22.61273
5171,113.88344,22.6127
5172,113.88317,22.61292
5173,113.88362,22.61305
5174,113.8805,22.6133
5175,113.88166,22.61295
5176,113.88312,22.61381
5177,113.88408,22.61394
5178,113.88065,22.61274
5179,113.8812,22.61183
5180,113.88108,22.61116
5181,113.88196,22.61119
5182,113.8828,22.61227
5183,113.88161,22.61228
5184,113.88244,22.61174
5185,113.88338,22.61136
5186,113.88328,22.61111
5187,113.88276,22.61136
5188,113.88386,22.61067
5189,113.88361,22.61045
5190,113.88168,22.6143
5191,113.88061,22.61407
5192,113.88099,22.60761
5193,113.88229,22.60694
5194,113.88543,22.60788
5195,113.89176,22.60693
5196,113.88835,22.60973
5197,113.91699,22.61288
5198,113.92375,22.6112
5199,113.92609,22.615
5200,113.9254,22.61474
5201,113.92523,22.60677
5202,113.92797,22.61311
5203,113.92708,22.61326
5204,113.92743,22.61187
5205,113.92957,22.61123
5206,113.92999,22.60953
5207,113.81014,22.60358
5208,113.82853,22.59798
5209,113.82887,22.59808
5210,113.82832,22.59818
5211,113.8292,22.59831
5212,113.82946,22.59811
5213,113.83025,22.59864
5214,113.83039,22.59875
5215,113.82711,22.59922
5216,113.82935,22.59906
5217,113.82891,22.59958
5218,113.82685,22.59936
5219,113.82691,22.59971
5220,113.82721,22.59959
5221,113.82668,22.59975
5222,113.82991,22.59924
5223,113.82844,22.59989
5224,113.82863,22.59979
5225,113.83001,22.60003
5226,113.8303,22.59948
5227,113.82706,22.59994
5228,113.82672,22.59998
5229,113.82696,22.60013
5230,113.82877,22.60013
5231,113.82914,22.59996
5232,113.82687,22.60051
5233,113.82632,22.60042
5234,113.82677,22.60089
5235,113.82711,22.60091
5236,113.82739,22.60098
5237,113.82668,22.60098
5238,113.82685,22.6012
5239,113.8272,22.60113
5240,113.82855,22.60181
5241,113.82582,22.60184
5242,113.82585,22.60204
5243,113.82557,22.60199
5244,113.82563,22.60222
5245,113.82537,22.60234
5246,113.82539,22.60256
5247,113.82569,22.60244
5248,113.82515,22.6027
5249,113.8252,22.60294
5250,113.8255,22.60283
5251,113.82502,22.60332
5252,113.82576,22.60136
5253,113.82607,22.60164
5254,113.82636,22.60114
5255,113.82727,22.60019
5256,113.82745,22.60063
5257,113.82726,22.59816
5258,113.82773,22.60036
5259,113.82854,22.60086
5260,113.82804,22.60008
5261,113.8283,22.6002
5262,113.82849,22.59948
5263,113.82777,22.59936
5264,113.82825,22.59959
5265,113.82904,22.59781
5266,113.82923,22.60175
5267,113.82976,22.60021
5268,113.83001,22.60035
5269,113.82958,22.6009
5270,113.82988,22.60102
5271,113.8301,22.59736
5272,113.83048,22.59735
5273,113.83088,22.60426
5274,113.82991,22.60642
5275,113.83115,22.60251
5276,113.83167,22.60163
5277,113.833,22.59963
5278,113.83691,22.59864
5279,113.83895,22.59832
5280,113.83715,22.60041
5281,113.83672,22.60051
5282,113.83563,22.60165
5283,113.83893,22.60085
5284,113.84189,22.60309
5285,113.83928,22.60226
5286,113.84098,22.60508
5287,113.83738,22.60645
5288,113.83718,22.60645
5289,113.83724,22.60669
5290,113.83743,22.60669
5291,113.8373,22.60693
5292,113.83698,22.60685
5293,113.8371,22.60712
5294,113.83695,22.60726
5295,113.83775,22.60718
5296,113.83819,22.60678
5297,113.8327,22.6056
5298,113.83287,22.60327
5299,113.83352,22.60108
5300,113.83233,22.60244
5301,113.83329,22.59854
5302,113.83397,22.60329
5303,113.8353,22.60391
5304,113.83527,22.59826
5305,113.83529,22.60211
5306,113.83622,22.6021
5307,113.83546,22.59898
5308,113.8363,22.59869
5309,113.83692,22.5993
5310,113.83616,22.59943
5311,113.83686,22.60004
5312,113.83682,22.5981
5313,113.83621,22.60324
5314,113.83658,22.60409
5315,113.83703,22.60186
5316,113.83734,22.60278
5317,113.8384,22.60213
5318,113.83772,22.59816
5319,113.83743,22.59947
5320,113.8373,22.5985
5321,113.83853,22.60373
5322,113.83642,22.60476
5323,113.83755,22.6057
5324,113.8475,22.59757
5325,113.8407,22.5994
5326,113.84162,22.60003
5327,113.84187,22.60009
5328,113.84162,22.60022
5329,113.84181,22.60032
5330,113.84243,22.60063
5331,113.84129,22.60088
5332,113.84742,22.60289
5333,113.84769,22.60312
5334,113.84775,22.60286
5335,113.84809,22.60322
5336,113.84828,22.60336
5337,113.84869,22.60339
5338,113.84863,22.60359
5339,113.84895,22.60365
5340,113.84897,22.60399
5341,113.84893,22.60455
5342,113.84885,22.60493
5343,113.84714,22.60513
5344,113.84666,22.60536
5345,113.84709,22.60542
5346,113.84736,22.60528
5347,113.84352,22.60574
5348,113.84412,22.60575
5349,113.84606,22.60571
5350,113.84387,22.60611
5351,113.84447,22.60612
5352,113.84316,22.6058
5353,113.84327,22.60547
5354,113.84229,22.60551
5355,113.84341,22.59997
5356,113.84276,22.59781
5357,113.84397,22.59906
5358,113.84435,22.59799
5359,113.84418,22.60134
5360,113.84405,22.5995
5361,113.84455,22.59903
5362,113.84462,22.59946
5363,113.84452,22.60335
5364,113.84357,22.60418
5365,113.84479,22.60015
5366,113.84532,22.6062
5367,113.84495,22.60658
5368,113.8461,22.60713
5369,113.84498,22.60203
5370,113.84563,22.60312
5371,113.84559,22.60487
5372,113.84629,22.60518
5373,113.84525,22.59839
5374,113.84647,22.59995
5375,113.84657,22.59783
5376,113.84594,22.60184
5377,113.84584,22.60121
5378,113.8463,22.60455
5379,113.84627,22.6029
5380,113.84666,22.60403
5381,113.84685,22.6034
5382,113.84719,22.60297
5383,113.84675,22.60221
5384,113.8473,22.60264
5385,113.84704,22.60277
5386,113.84752,22.60484
5387,113.84717,22.60443
5388,113.84828,22.60479
5389,113.8479,22.60401
5390,113.84867,22.60552
5391,113.84774,22.60585
5392,113.84989,22.60675
5393,113.84807,22.60673
5394,113.85114,22.60393
5395,113.84914,22.60357
5396,113.84928,22.604
5397,113.85038,22.60573
5398,113.84934,22.60513
5399,113.85011,22.60472
5400,113.85567,22.5984
5401,113.85373,22.59849
5402,113.85347,22.60717
5403,113.85294,22.60668
5404,113.85175,22.6062
5405,113.85303,22.60537
5406,113.85566,22.60622
5407,113.85612,22.60374
5408,113.85734,22.60489
5409,113.85424,22.60433
5410,113.85079,22.59671
5411,113.85556,22.60009
5412,113.86139,22.60355
5413,113.86117,22.60445
5414,113.86916,22.60702
5415,113.86922,22.60726
5416,113.86949,22.60709
5417,113.869,22.60724
5418,113.86313,22.60171
5419,113.86248,22.60262
5420,113.86381,22.60567
5421,113.86263,22.60397
5422,113.86468,22.6051
5423,113.86338,22.60444
5424,113.86401,22.60396
5425,113.86349,22.60297
5426,113.86658,22.6056
5427,113.86541,22.59885
5428,113.86704,22.59967
5429,113.86702,22.59798
5430,113.86773,22.60026
5431,113.86874,22.60117
5432,113.86798,22.60019
5433,113.86922,22.59823
5434,113.86788,22.60002
5435,113.87635,22.59718
5436,113.87731,22.59915
5437,113.876,22.60116
5438,113.87583,22.60132
5439,113.87612,22.60142
5440,113.87739,22.60154
5441,113.87581,22.60192
5442,113.8783,22.60265
5443,113.87426,22.59934
5444,113.87355,22.59917
5445,113.87416,22.60127
5446,113.87506,22.60088
5447,113.87425,22.60048
5448,113.88868,22.60298
5449,113.88821,22.60392
5450,113.88146,22.60472
5451,113.87946,22.59885
5452,113.88328,22.60035
5453,113.88361,22.60635
5454,113.8821,22.6031
5455,113.88303,22.60186
5456,113.88225,22.60361
5457,113.88373,22.60318
5458,113.88362,22.60542
5459,113.88491,22.60394
5460,113.88377,22.6042
5461,113.88721,22.60555
5462,113.887,22.60418
5463,113.88911,22.6016
5464,113.8902,22.60178
5465,113.8912,22.60185
5466,113.89063,22.60231
5467,113.89652,22.60494
5468,113.89148,22.60612
5469,113.89091,22.60688
5470,113.89034,22.60735
5471,113.88983,22.60297
5472,113.89078,22.60261
5473,113.89071,22.60423
5474,113.89104,22.60025
5475,113.89185,22.60251
5476,113.89227,22.60111
5477,113.89272,22.60162
5478,113.89272,22.60026
5479,113.89306,22.60286
5480,113.89292,22.60369
5481,113.89504,22.60076
5482,113.89468,22.60279
5483,113.8971,22.60101
5484,113.89637,22.59801
5485,113.89412,22.59936
5486,113.89743,22.59874
5487,113.90096,22.59856
5488,113.90157,22.59879
5489,113.90201,22.59882
5490,113.90168,22.59912
5491,113.90214,22.59908
5492,113.90738,22.59784
5493,113.90813,22.60169
5494,113.90474,22.6005
5495,113.89984,22.6039
5496,113.90145,22.59826
5497,113.90268,22.5993
5498,113.90277,22.5988
5499,113.90505,22.59902
5500,113.91543,22.59671
5501,113.91711,22.6021
5502,113.90829,22.60262
5503,113.9134,22.60219
5504,113.91065,22.60343
5505,113.90955,22.60259
5506,113.91662,22.59872
5507,113.92459,22.60469
5508,113.92574,22.60517
5509,113.92595,22.60492
5510,113.8299,22.59419
5511,113.82957,22.59419
5512,113.82967,22.59456
5513,113.82996,22.59451
5514,113.82937,22.59453
5515,113.82944,22.59489
5516,113.82973,22.5949
5517,113.82915,22.59489
5518,113.8292,22.59514
5519,113.82949,22.59514
5520,113.82895,22.59527
5521,113.82985,22.59538
5522,113.82934,22.59542
5523,113.82948,22.59565
5524,113.82906,22.59556
5525,113.82929,22.59565
5526,113.82877,22.59556
5527,113.82862,22.59579
5528,113.82887,22.59584
5529,113.82915,22.59584
5530,113.82969,22.59592
5531,113.8291,22.59608
5532,113.82934,22.59613
5533,113.82868,22.59603
5534,113.82892,22.59609
5535,113.82841,22.59606
5536,113.82844,22.59637
5537,113.82871,22.59633
5538,113.82819,22.59641
5539,113.82858,22.5967
5540,113.82825,22.59675
5541,113.82848,22.59689
5542,113.82839,22.59737
